20250303 002700;1.260320;1.260350;1.260310;1.260310;0
20250303 002800;1.260300;1.260320;1.260280;1.260300;0
20250303 002900;1.260300;1.260400;1.260270;1.260380;0
20250303 003000;1.260390;1.260400;1.260350;1.260390;0
20250303 003100;1.260380;1.260390;1.260340;1.260360;0
20250303 003200;1.260360;1.260420;1.260350;1.260400;0
20250303 003300;1.260420;1.260550;1.260350;1.260550;0
20250303 003400;1.260550;1.260710;1.260510;1.260710;0
20250303 003500;1.260720;1.260740;1.260610;1.260640;0
20250303 003600;1.260650;1.260650;1.260610;1.260630;0
20250303 003700;1.260610;1.260640;1.260610;1.260620;0
20250303 003800;1.260600;1.260620;1.260510;1.260510;0
20250303 003900;1.260510;1.260580;1.260490;1.260490;0
20250303 004000;1.260500;1.260520;1.260420;1.260490;0
20250303 004100;1.260490;1.260530;1.260460;1.260500;0
20250303 004200;1.260500;1.260540;1.260500;1.260540;0
20250303 004300;1.260520;1.260520;1.260340;1.260340;0
20250303 004400;1.260330;1.260380;1.260310;1.260330;0
20250303 004500;1.260300;1.260320;1.260200;1.260240;0
20250303 004600;1.260230;1.260230;1.260170;1.260200;0
20250303 004700;1.260190;1.260310;1.260190;1.260310;0
20250303 004800;1.260280;1.260320;1.260260;1.260260;0
20250303 004900;1.260270;1.260290;1.260190;1.260200;0
20250303 005000;1.260200;1.260240;1.260180;1.260210;0
20250303 005100;1.260220;1.260230;1.260180;1.260190;0
20250303 005200;1.260190;1.260250;1.260180;1.260230;0
20250303 005300;1.260220;1.260240;1.260120;1.260130;0
20250303 005400;1.260140;1.260200;1.260140;1.260170;0
20250303 005500;1.260180;1.260250;1.260180;1.260250;0
20250303 005600;1.260290;1.260440;1.260280;1.260440;0
20250303 005700;1.260420;1.260430;1.260310;1.260330;0
20250303 005800;1.260340;1.260430;1.260340;1.260430;0
20250303 005900;1.260440;1.260490;1.260420;1.260480;0
20250303 010000;1.260470;1.260470;1.260310;1.260380;0
20250303 010100;1.260390;1.260450;1.260390;1.260450;0
20250303 010200;1.260410;1.260450;1.260410;1.260450;0
20250303 010300;1.260440;1.260580;1.260430;1.260530;0
20250303 010400;1.260540;1.260610;1.260500;1.260520;0
20250303 010500;1.260500;1.260590;1.260370;1.260370;0
20250303 010600;1.260340;1.260350;1.260210;1.260210;0
20250303 010700;1.260210;1.260300;1.260190;1.260300;0
20250303 010800;1.260280;1.260310;1.260240;1.260250;0
20250303 010900;1.260240;1.260240;1.260060;1.260110;0
20250303 011000;1.260070;1.260140;1.260020;1.260070;0
20250303 011100;1.260070;1.260110;1.260000;1.260100;0
20250303 011200;1.260120;1.260130;1.260090;1.260110;0
20250303 011300;1.260090;1.260150;1.260090;1.260120;0
20250303 011400;1.260110;1.260200;1.260090;1.260200;0
20250303 011500;1.260190;1.260340;1.260150;1.260300;0
20250303 011600;1.260260;1.260430;1.260260;1.260430;0
